Tamano 10,Tamano 20,Tamano 30,Tamano 40,Tamano 50,Tamano 60,Tamano 70,Tamano 80,Tamano 90,Tamano 100,Tamano 110,Tamano 120,Tamano 130,Tamano 140,Tamano 150,Tamano 160,Tamano 170,Tamano 180,Tamano 190,Tamano 200,Tamano 210,Tamano 220,Tamano 230,Tamano 240,Tamano 250,Tamano 260,Tamano 270,Tamano 280,Tamano 290,Tamano 300,Tamano 310,Tamano 320,Tamano 330,Tamano 340,Tamano 350,Tamano 360,Tamano 370,Tamano 380,Tamano 390,Tamano 400,Tamano 410,Tamano 420,Tamano 430,Tamano 440,Tamano 450,Tamano 460,Tamano 470,Tamano 480,Tamano 490,Tamano 500,Tamano 510,Tamano 520,Tamano 530,Tamano 540,Tamano 550,Tamano 560,Tamano 570,Tamano 580,Tamano 590,Tamano 600,Tamano 610,Tamano 620,Tamano 630,Tamano 640,Tamano 650,Tamano 660,Tamano 670,Tamano 680,Tamano 690,Tamano 700,Tamano 710,Tamano 720,Tamano 730,Tamano 740,Tamano 750,Tamano 760,Tamano 770,Tamano 780,Tamano 790,Tamano 800,Tamano 810,Tamano 820,Tamano 830,Tamano 840,Tamano 850,Tamano 860,Tamano 870,Tamano 880,Tamano 890,Tamano 900,Tamano 910,Tamano 920,Tamano 930,Tamano 940,Tamano 950,Tamano 960,Tamano 970,Tamano 980,Tamano 990,Tamano 1000,
600 , 1400 , 2700 , 3900 , 5900 , 7600 , 9900 , 12300 , 15500 , 17600 , 20900 , 24900 , 35700 , 31600 , 35900 , 40700 , 45000 , 49500 , 54100 , 59400 , 63600 , 70600 , 77700 , 82000 , 89300 , 95300 , 101800 , 108200 , 114900 , 124200 , 136400 , 138700 , 147300 , 154800 , 163600 , 170600 , 182000 , 190100 , 200400 , 209000 , 220200 , 234800 , 239200 , 249800 , 260500 , 271100 , 282200 , 294600 , 310600 , 316200 , 330000 , 342200 , 358900 , 363200 , 385200 , 393400 , 406000 , 420500 , 434900 , 455400 , 462000 , 478000 , 492700 , 510800 , 520900 , 538400 , 553000 , 575600 , 585100 , 599700 , 662500 , 630800 , 650500 , 672800 , 682000 , 702700 , 725400 , 739500 , 757800 , 781900 , 793000 , 818900 , 830800 , 849200 , 877900 , 892200 , 915700 , 933800 , 958300 , 988800 , 998100 , 1.0079e+06 , 1.0424e+06 , 1.0533e+06 , 1.0855e+06 , 1.0991e+06 , 1.1273e+06 , 1.1505e+06 , 1.1648e+06 , 1.1945e+06 , 
700 , 1600 , 2600 , 4300 , 6000 , 7600 , 10000 , 13000 , 15100 , 17600 , 20700 , 24700 , 27800 , 31000 , 35900 , 40100 , 43600 , 49700 , 54200 , 58900 , 64800 , 69300 , 76400 , 81900 , 94600 , 95700 , 103000 , 107900 , 138000 , 124100 , 132800 , 139500 , 147800 , 153600 , 163400 , 171700 , 181100 , 191600 , 207100 , 208400 , 218000 , 229700 , 239900 , 248500 , 261100 , 271900 , 288500 , 294600 , 305300 , 317600 , 330100 , 341300 , 361500 , 367000 , 379400 , 393600 , 409600 , 424800 , 432100 , 447400 , 460200 , 475500 , 497800 , 504700 , 521800 , 536800 , 556500 , 565000 , 585600 , 608200 , 618800 , 651300 , 658800 , 668800 , 685500 , 708500 , 721300 , 736500 , 761000 , 773400 , 822800 , 833500 , 830700 , 859700 , 872800 , 890000 , 909300 , 936200 , 947000 , 972200 , 1.0117e+06 , 1.0151e+06 , 1.0372e+06 , 1.0657e+06 , 1.078e+06 , 1.1062e+06 , 1.1699e+06 , 1.1519e+06 , 1.1701e+06 , 1.1963e+06 , 
1000 , 1700 , 3000 , 4100 , 5700 , 7900 , 9700 , 11900 , 14900 , 17500 , 20700 , 33500 , 27600 , 31700 , 35200 , 40500 , 44400 , 49300 , 53700 , 60500 , 63900 , 69900 , 75700 , 83100 , 88100 , 94000 , 102500 , 109700 , 116400 , 122800 , 130200 , 178700 , 163200 , 155800 , 162500 , 172100 , 181800 , 190800 , 199800 , 210600 , 219100 , 229400 , 252700 , 248800 , 261200 , 271700 , 282400 , 294400 , 304600 , 322600 , 329100 , 342500 , 355600 , 367600 , 386200 , 400100 , 406100 , 421800 , 432000 , 456500 , 461900 , 477900 , 494800 , 512300 , 523200 , 540000 , 649400 , 579400 , 583100 , 634900 , 623600 , 632600 , 650200 , 671500 , 683500 , 701300 , 722900 , 739800 , 755900 , 782500 , 794100 , 820300 , 832900 , 852100 , 875900 , 893500 , 916200 , 932900 , 985300 , 973700 , 997400 , 1.0148e+06 , 1.041e+06 , 1.0583e+06 , 1.0852e+06 , 1.1065e+06 , 1.1308e+06 , 1.1507e+06 , 1.169e+06 , 1.1956e+06 , 
900 , 1700 , 2900 , 4300 , 5700 , 7900 , 9800 , 12300 , 14700 , 18500 , 20700 , 24700 , 27000 , 32000 , 36400 , 40000 , 44400 , 49100 , 54000 , 59500 , 64800 , 69900 , 77200 , 83500 , 87900 , 93400 , 100500 , 108600 , 114900 , 121700 , 131600 , 138900 , 145800 , 162400 , 162300 , 170400 , 181100 , 188900 , 200300 , 208800 , 219200 , 228000 , 238700 , 255500 , 260200 , 271300 , 281900 , 294000 , 305100 , 317800 , 335800 , 342200 , 354700 , 368100 , 380500 , 398400 , 407300 , 419800 , 433400 , 446000 , 467400 , 473200 , 491500 , 506800 , 527900 , 535600 , 552000 , 577000 , 591200 , 603000 , 615000 , 640500 , 650500 , 664800 , 688700 , 702900 , 718000 , 743800 , 776300 , 778000 , 801200 , 810800 , 839700 , 859400 , 876700 , 894400 , 914500 , 942200 , 961300 , 971600 , 997200 , 1.0099e+06 , 1.0426e+06 , 1.0584e+06 , 1.0852e+06 , 1.1023e+06 , 1.1287e+06 , 1.1441e+06 , 1.1757e+06 , 1.1872e+06 , 
900 , 1700 , 2700 , 4200 , 5900 , 7700 , 9900 , 12400 , 14500 , 18600 , 21500 , 24800 , 28600 , 31800 , 35800 , 39700 , 44200 , 49300 , 55500 , 58500 , 63000 , 70100 , 76000 , 81400 , 87300 , 94800 , 102100 , 110100 , 122800 , 125500 , 131500 , 141400 , 147200 , 155100 , 164400 , 172900 , 181600 , 191200 , 198800 , 209500 , 226400 , 227600 , 239400 , 250300 , 259700 , 272200 , 282100 , 292000 , 309100 , 317600 , 329500 , 341500 , 352600 , 365200 , 400800 , 395100 , 406700 , 423300 , 441000 , 447700 , 462200 , 476500 , 489800 , 512900 , 519200 , 537300 , 558800 , 569500 , 585600 , 598700 , 620500 , 631600 , 651500 , 671600 , 684000 , 705800 , 724700 , 735400 , 759500 , 780500 , 792500 , 817300 , 832400 , 854900 , 868700 , 892400 , 912200 , 929600 , 956700 , 968100 , 996900 , 1.015e+06 , 1.0416e+06 , 1.0562e+06 , 1.0853e+06 , 1.1212e+06 , 1.1261e+06 , 1.1569e+06 , 1.169e+06 , 1.1975e+06 , 
700 , 1500 , 2700 , 4600 , 5800 , 7900 , 10400 , 12800 , 15300 , 18000 , 20500 , 24300 , 27400 , 31500 , 35900 , 39600 , 44800 , 48500 , 53800 , 59500 , 65200 , 76900 , 76100 , 82500 , 88300 , 94400 , 101900 , 108700 , 116400 , 123400 , 130400 , 138100 , 144800 , 154100 , 163200 , 172400 , 179200 , 196300 , 201000 , 207800 , 220000 , 227800 , 240700 , 251600 , 260100 , 282500 , 281200 , 293100 , 306200 , 317000 , 330000 , 339500 , 360900 , 376300 , 382500 , 392500 , 405600 , 427000 , 432800 , 447400 , 464000 , 484500 , 491400 , 510100 , 519900 , 540700 , 552800 , 568800 , 591800 , 607200 , 620000 , 635000 , 655900 , 666900 , 682900 , 712700 , 719800 , 741300 , 758700 , 799800 , 801200 , 811300 , 835500 , 851700 , 869300 , 896800 , 908100 , 933000 , 946000 , 977600 , 985300 , 1.0137e+06 , 1.0361e+06 , 1.0616e+06 , 1.0753e+06 , 1.1425e+06 , 1.1227e+06 , 1.1552e+06 , 1.1752e+06 , 1.1935e+06 , 
700 , 1700 , 2900 , 4200 , 5600 , 7600 , 9600 , 12600 , 15200 , 17300 , 21300 , 23600 , 27800 , 31300 , 36100 , 39500 , 44400 , 49200 , 54500 , 59500 , 64800 , 69800 , 76900 , 82600 , 88800 , 95600 , 101100 , 108100 , 115700 , 122100 , 130900 , 144600 , 146500 , 157500 , 163500 , 173100 , 180900 , 190300 , 200500 , 209400 , 220400 , 227800 , 244900 , 248800 , 261200 , 270500 , 281900 , 292000 , 304500 , 321200 , 330700 , 343400 , 357200 , 367500 , 381300 , 437000 , 406000 , 419100 , 433300 , 456200 , 461500 , 474900 , 491500 , 515800 , 522300 , 534700 , 553900 , 572600 , 584100 , 603500 , 623200 , 631800 , 653500 , 674500 , 684900 , 705100 , 726000 , 741800 , 756200 , 781700 , 815000 , 817800 , 833000 , 849200 , 873600 , 886700 , 916200 , 932300 , 955400 , 969700 , 998700 , 1.0109e+06 , 1.0401e+06 , 1.0543e+06 , 1.082e+06 , 1.0962e+06 , 1.131e+06 , 1.1458e+06 , 1.1705e+06 , 1.1974e+06 , 
900 , 1800 , 2900 , 4400 , 6200 , 7900 , 9700 , 12400 , 14900 , 17700 , 21200 , 24200 , 27600 , 32100 , 35400 , 40300 , 44100 , 49500 , 54100 , 60000 , 74400 , 70500 , 86500 , 83600 , 87100 , 93900 , 100300 , 107900 , 115500 , 123900 , 137100 , 138700 , 147700 , 154600 , 163700 , 172500 , 192400 , 189800 , 199400 , 208200 , 220500 , 235000 , 240300 , 248900 , 260400 , 275300 , 282300 , 295300 , 342300 , 317600 , 329500 , 346600 , 353900 , 367900 , 384600 , 394800 , 405600 , 431600 , 436000 , 455400 , 465000 , 482600 , 491500 , 525700 , 521800 , 636700 , 571200 , 571400 , 594200 , 603000 , 624200 , 639500 , 704200 , 708400 , 711000 , 699100 , 724900 , 778300 , 759900 , 780600 , 796700 , 820700 , 836100 , 857000 , 874300 , 943600 , 981500 , 938300 , 956300 , 979800 , 995500 , 1.0244e+06 , 1.0373e+06 , 1.1097e+06 , 1.0826e+06 , 1.1023e+06 , 1.1272e+06 , 1.152e+06 , 1.1715e+06 , 1.2025e+06 , 
800 , 1800 , 2800 , 4000 , 6300 , 8100 , 10200 , 12700 , 21800 , 17700 , 20500 , 24400 , 27900 , 31800 , 34900 , 41300 , 43800 , 50200 , 53600 , 60000 , 65400 , 71800 , 76600 , 81600 , 88000 , 95900 , 102800 , 108900 , 116600 , 123800 , 130400 , 140500 , 147400 , 155700 , 168300 , 172300 , 181300 , 213600 , 198300 , 208500 , 220900 , 229800 , 238800 , 256000 , 259900 , 269900 , 282300 , 292300 , 303900 , 318300 , 334500 , 341400 , 353500 , 364900 , 380700 , 400200 , 408000 , 421800 , 436200 , 450400 , 468300 , 477400 , 490600 , 504500 , 525500 , 537800 , 553200 , 566800 , 589300 , 600100 , 615900 , 639700 , 651100 , 685500 , 689300 , 700900 , 721800 , 742400 , 752500 , 774800 , 790700 , 814200 , 836300 , 853900 , 873000 , 888600 , 918000 , 931000 , 949500 , 978500 , 995100 , 1.0361e+06 , 1.0427e+06 , 1.0575e+06 , 1.0808e+06 , 1.0956e+06 , 1.1249e+06 , 1.1396e+06 , 1.1691e+06 , 1.1879e+06 , 
700 , 1500 , 2800 , 3900 , 6400 , 7400 , 10200 , 12700 , 14800 , 18000 , 21900 , 24100 , 27800 , 32200 , 35500 , 40200 , 44600 , 48600 , 55000 , 58900 , 65100 , 70900 , 75400 , 82400 , 88600 , 96000 , 101200 , 115700 , 116900 , 123700 , 131000 , 140000 , 147400 , 157000 , 163000 , 172200 , 181600 , 191300 , 199500 , 208500 , 225400 , 228500 , 238800 , 269500 , 260400 , 268600 , 280900 , 301300 , 305900 , 316700 , 327700 , 341300 , 354900 , 374300 , 382900 , 395000 , 407000 , 420900 , 438400 , 449300 , 464200 , 477200 , 497300 , 504800 , 520800 , 536000 , 557900 , 567900 , 587900 , 599500 , 624100 , 631100 , 648800 , 673700 , 701100 , 702600 , 728100 , 739700 , 761600 , 779000 , 794500 , 816700 , 831400 , 856600 , 872000 , 895400 , 909400 , 931100 , 959600 , 969700 , 997500 , 1.0149e+06 , 1.0588e+06 , 1.0584e+06 , 1.0865e+06 , 1.1106e+06 , 1.1282e+06 , 1.154e+06 , 1.1666e+06 , 1.1965e+06 , 
600 , 1600 , 2900 , 4100 , 5800 , 7800 , 9500 , 12900 , 15200 , 17400 , 20800 , 23900 , 28200 , 33100 , 35900 , 40200 , 45100 , 48400 , 54600 , 60000 , 65100 , 70000 , 77100 , 82100 , 88600 , 100900 , 101900 , 109700 , 116300 , 123800 , 131500 , 139800 , 148400 , 154800 , 161900 , 170900 , 180600 , 189500 , 199100 , 213200 , 219300 , 229000 , 240000 , 249800 , 260700 , 271800 , 283200 , 299400 , 325200 , 316000 , 327200 , 340900 , 353600 , 372700 , 380100 , 393000 , 406700 , 421400 , 439600 , 448300 , 461300 , 476100 , 497700 , 507300 , 521400 , 537600 , 558400 , 568100 , 583700 , 607800 , 617800 , 635300 , 659800 , 666100 , 682400 , 708400 , 718400 , 757300 , 763300 , 776400 , 794300 , 821900 , 832800 , 858100 , 872000 , 898700 , 913200 , 938500 , 950200 , 981500 , 992700 , 1.0192e+06 , 1.0361e+06 , 1.0655e+06 , 1.1005e+06 , 1.1034e+06 , 1.1214e+06 , 1.1518e+06 , 1.1713e+06 , 1.1928e+06 , 
700 , 1500 , 2600 , 3900 , 6000 , 7900 , 9900 , 12300 , 14400 , 17500 , 21200 , 24100 , 27500 , 31300 , 35500 , 39300 , 44000 , 48200 , 53600 , 58600 , 64100 , 70500 , 76500 , 81700 , 88800 , 93700 , 101600 , 107300 , 115100 , 123900 , 142400 , 137500 , 145900 , 154000 , 163000 , 172400 , 181100 , 189900 , 198800 , 209000 , 218200 , 234700 , 239300 , 248100 , 260100 , 271800 , 282200 , 293000 , 312200 , 324300 , 326400 , 341800 , 352900 , 367200 , 386300 , 396500 , 408500 , 420900 , 435600 , 452400 , 461400 , 477500 , 492200 , 512400 , 519500 , 538200 , 551900 , 573000 , 584100 , 599800 , 621700 , 634100 , 649800 , 672500 , 689200 , 700600 , 727300 , 735600 , 765300 , 778400 , 792700 , 816500 , 831000 , 852700 , 875100 , 891600 , 914300 , 931200 , 957100 , 975500 , 996900 , 1.0168e+06 , 1.0507e+06 , 1.0541e+06 , 1.1308e+06 , 1.1029e+06 , 1.1315e+06 , 1.1461e+06 , 1.1639e+06 , 1.1921e+06 , 
1100 , 2000 , 3700 , 5400 , 18000 , 14400 , 12300 , 15600 , 19200 , 22600 , 26000 , 30900 , 35100 , 39400 , 44800 , 50300 , 54800 , 94800 , 67300 , 72500 , 81600 , 88200 , 94400 , 91300 , 87900 , 94500 , 102400 , 108100 , 115800 , 122400 , 142500 , 139300 , 145500 , 154900 , 162900 , 172900 , 194300 , 190500 , 199800 , 209200 , 216200 , 236200 , 239500 , 248500 , 315200 , 273700 , 283200 , 294500 , 313500 , 317100 , 329400 , 457200 , 357400 , 368800 , 388300 , 391500 , 405900 , 420300 , 438400 , 448400 , 1.1001e+06 , 484400 , 492900 , 506300 , 522900 , 567800 , 552900 , 568500 , 595600 , 601000 , 619500 , 640300 , 647900 , 664900 , 699700 , 703600 , 720800 , 744000 , 757000 , 778500 , 806600 , 810500 , 839100 , 867000 , 1.0689e+06 , 928200 , 972100 , 985500 , 967000 , 969400 , 989900 , 1.0735e+06 , 1.044e+06 , 1.0556e+06 , 1.0856e+06 , 1.0995e+06 , 1.1269e+06 , 1.1437e+06 , 1.1719e+06 , 1.1886e+06 , 
900 , 1600 , 2600 , 4700 , 5700 , 7800 , 10000 , 12800 , 16000 , 18400 , 21000 , 24900 , 27800 , 31300 , 36200 , 39400 , 44300 , 48900 , 53900 , 59700 , 71600 , 69200 , 76700 , 82700 , 88400 , 120400 , 100400 , 108900 , 115500 , 122400 , 130600 , 138000 , 147200 , 153500 , 163500 , 171900 , 187500 , 190900 , 215700 , 257900 , 219500 , 227600 , 239400 , 250900 , 261700 , 279700 , 281800 , 293700 , 306200 , 318300 , 328200 , 347800 , 354100 , 367000 , 378200 , 394000 , 412400 , 420200 , 434700 , 448500 , 462300 , 484300 , 489400 , 505500 , 520700 , 542100 , 553600 , 570300 , 590900 , 602400 , 613000 , 664000 , 659000 , 665800 , 686400 , 709600 , 721300 , 741200 , 758700 , 777600 , 797500 , 813300 , 841900 , 854300 , 872100 , 896300 , 911300 , 936000 , 951100 , 995500 , 990400 , 1.019e+06 , 1.0375e+06 , 1.0552e+06 , 1.0822e+06 , 1.1059e+06 , 1.1214e+06 , 1.1499e+06 , 1.1737e+06 , 1.1856e+06 , 
500 , 1600 , 2500 , 4200 , 5500 , 7500 , 10000 , 12900 , 15000 , 18100 , 20300 , 24700 , 27700 , 31400 , 35700 , 45700 , 44500 , 49200 , 54000 , 58600 , 65300 , 69800 , 75500 , 81800 , 88300 , 95000 , 101400 , 109000 , 114700 , 122400 , 130400 , 138300 , 147700 , 153500 , 163900 , 176900 , 180600 , 189700 , 220800 , 207800 , 218000 , 229300 , 239900 , 250000 , 267000 , 272300 , 284500 , 292800 , 305000 , 317800 , 329800 , 348200 , 352600 , 365300 , 380500 , 391600 , 410200 , 419100 , 432800 , 446800 , 461900 , 482400 , 494200 , 507900 , 521600 , 545300 , 554300 , 571900 , 594000 , 601900 , 617300 , 638800 , 648800 , 686100 , 693100 , 703400 , 721800 , 744800 , 756000 , 774600 , 799400 , 810200 , 836800 , 850000 , 879200 , 890600 , 912000 , 930900 , 949400 , 974600 , 988000 , 1.0353e+06 , 1.0356e+06 , 1.0656e+06 , 1.0799e+06 , 1.1026e+06 , 1.1276e+06 , 1.1436e+06 , 1.1724e+06 , 1.1893e+06 , 
700 , 1500 , 2600 , 4300 , 5400 , 8200 , 9800 , 12400 , 14900 , 17500 , 20600 , 24600 , 27200 , 38400 , 35300 , 39300 , 44500 , 48300 , 54000 , 59200 , 64000 , 70500 , 76100 , 82000 , 87800 , 94600 , 101400 , 108900 , 115800 , 124300 , 131200 , 137900 , 146600 , 155000 , 162100 , 177700 , 181100 , 190200 , 199200 , 208900 , 219300 , 228400 , 239300 , 248200 , 265600 , 292300 , 282300 , 295400 , 306900 , 318200 , 335400 , 342900 , 355300 , 370600 , 383600 , 394600 , 409900 , 420600 , 432900 , 447700 , 484400 , 480100 , 491700 , 507600 , 527300 , 536100 , 554300 , 571700 , 592000 , 603200 , 619800 , 640300 , 651100 , 668600 , 692600 , 702600 , 726600 , 745300 , 755400 , 775200 , 799600 , 810900 , 837900 , 852800 , 875200 , 889500 , 914700 , 937500 , 956800 , 977300 , 995700 , 1.0172e+06 , 1.0325e+06 , 1.0809e+06 , 1.0833e+06 , 1.1012e+06 , 1.1282e+06 , 1.1446e+06 , 1.1735e+06 , 1.1924e+06 , 
500 , 1400 , 2800 , 4000 , 5700 , 7500 , 9700 , 12600 , 15200 , 17700 , 20700 , 24200 , 27800 , 31100 , 35500 , 40100 , 45200 , 48900 , 54500 , 59200 , 63800 , 69100 , 73600 , 82000 , 88400 , 95100 , 102300 , 108000 , 115600 , 122900 , 130900 , 139000 , 147600 , 162500 , 162400 , 172100 , 180100 , 189900 , 198300 , 207700 , 217500 , 227100 , 237500 , 255400 , 259800 , 271300 , 285900 , 294900 , 304900 , 316800 , 343400 , 341100 , 354700 , 370500 , 379200 , 401200 , 407000 , 420300 , 433400 , 447400 , 469100 , 476300 , 492800 , 510800 , 526400 , 537900 , 554600 , 573700 , 586100 , 599200 , 618000 , 639200 , 652200 , 668700 , 693100 , 704500 , 724800 , 744900 , 776700 , 780800 , 795400 , 812600 , 836400 , 851900 , 876000 , 893100 , 919700 , 931000 , 957800 , 971900 , 999800 , 1.0152e+06 , 1.0455e+06 , 1.0567e+06 , 1.3347e+06 , 1.1104e+06 , 1.1263e+06 , 1.1405e+06 , 1.1733e+06 , 1.1958e+06 , 
1000 , 1600 , 2900 , 4300 , 5900 , 7800 , 9600 , 12800 , 14900 , 17500 , 21300 , 24600 , 28300 , 31600 , 36000 , 39800 , 45200 , 49000 , 54100 , 58800 , 64200 , 70100 , 75500 , 82100 , 87700 , 94800 , 101200 , 109700 , 116300 , 122500 , 131000 , 148700 , 146900 , 154900 , 162400 , 172500 , 194200 , 191200 , 198800 , 208900 , 218200 , 229800 , 244400 , 248900 , 262400 , 274100 , 283600 , 327300 , 306600 , 324200 , 328000 , 342000 , 352900 , 367100 , 381300 , 398500 , 407900 , 423400 , 510700 , 479200 , 464300 , 476900 , 492700 , 513800 , 523700 , 537600 , 550400 , 577400 , 581000 , 598500 , 646500 , 750600 , 652000 , 681200 , 684900 , 701800 , 766800 , 740300 , 759400 , 777600 , 793500 , 817800 , 830200 , 852700 , 877300 , 891400 , 917900 , 930500 , 956800 , 968800 , 996500 , 1.0117e+06 , 1.0435e+06 , 1.0805e+06 , 1.0869e+06 , 1.105e+06 , 1.1308e+06 , 1.1525e+06 , 1.1932e+06 , 1.2047e+06 , 
900 , 1700 , 2800 , 4300 , 6200 , 7500 , 9700 , 11800 , 14800 , 18200 , 20900 , 24600 , 28300 , 31500 , 43100 , 40700 , 44200 , 48400 , 53600 , 59900 , 69300 , 84400 , 76200 , 82800 , 88800 , 93300 , 101900 , 108400 , 115900 , 123700 , 140300 , 137600 , 148500 , 154600 , 170900 , 172600 , 186300 , 191500 , 200100 , 208900 , 220200 , 261800 , 237200 , 249600 , 264300 , 278200 , 282300 , 293600 , 313500 , 317300 , 335700 , 347400 , 355500 , 368000 , 389300 , 394100 , 415000 , 424100 , 435200 , 456500 , 467100 , 484800 , 490200 , 515600 , 525700 , 545400 , 553700 , 576300 , 602200 , 599800 , 624400 , 639800 , 671600 , 678600 , 744200 , 698000 , 724700 , 752800 , 762900 , 779000 , 804800 , 822500 , 846900 , 858400 , 887600 , 885200 , 924200 , 935200 , 961400 , 978500 , 1.0052e+06 , 1.0623e+06 , 1.0752e+06 , 1.0762e+06 , 1.0873e+06 , 1.1043e+06 , 1.1363e+06 , 1.1551e+06 , 1.1776e+06 , 1.205e+06 , 
800 , 1600 , 2900 , 4200 , 5800 , 7900 , 10200 , 13000 , 14800 , 18400 , 20600 , 25000 , 28300 , 31200 , 38700 , 44600 , 43700 , 48700 , 55100 , 57900 , 64200 , 69600 , 77000 , 82100 , 87000 , 94500 , 101500 , 108900 , 121300 , 123800 , 129600 , 137900 , 152900 , 155300 , 165100 , 181000 , 180900 , 191800 , 199800 , 209700 , 228100 , 229100 , 244600 , 250100 , 314400 , 270600 , 282300 , 301200 , 305200 , 321700 , 337600 , 341400 , 355400 , 375000 , 385200 , 391600 , 414000 , 416800 , 455500 , 457100 , 473700 , 476900 , 500900 , 513900 , 532700 , 535600 , 559600 , 575900 , 590600 , 607900 , 623400 , 642000 , 650300 , 676400 , 690200 , 737300 , 726100 , 748700 , 764600 , 788100 , 805000 , 827500 , 847200 , 850800 , 906900 , 900900 , 929500 , 944100 , 964900 , 989600 , 1.0122e+06 , 1.0184e+06 , 1.0538e+06 , 1.0936e+06 , 1.0924e+06 , 1.1163e+06 , 1.1329e+06 , 1.165e+06 , 1.174e+06 , 1.205e+06 , 
700 , 1700 , 2800 , 4300 , 6000 , 7500 , 9900 , 12700 , 15200 , 18200 , 21100 , 24500 , 28300 , 31500 , 35700 , 39900 , 45100 , 49500 , 54600 , 59600 , 64800 , 78200 , 75500 , 82200 , 86900 , 95600 , 101400 , 108400 , 116400 , 130100 , 131500 , 150300 , 147400 , 155200 , 164700 , 172000 , 181300 , 197900 , 200400 , 210500 , 219100 , 258100 , 240700 , 252500 , 262100 , 278700 , 291100 , 295700 , 336100 , 318400 , 330400 , 348900 , 353800 , 366400 , 393100 , 392600 , 405600 , 425800 , 439300 , 456600 , 462000 , 481600 , 491200 , 519500 , 521700 , 542700 , 558000 , 575100 , 590100 , 600100 , 626700 , 635900 , 660200 , 682900 , 685900 , 707000 , 744500 , 773000 , 759000 , 781600 , 801100 , 826400 , 837500 , 861000 , 868100 , 903800 , 914900 , 938500 , 966600 , 976600 , 1.0025e+06 , 1.0186e+06 , 1.0522e+06 , 1.0635e+06 , 1.1395e+06 , 1.1145e+06 , 1.1283e+06 , 1.1628e+06 , 1.1751e+06 , 1.2048e+06 , 
700 , 1600 , 2600 , 4500 , 6300 , 7900 , 9500 , 12200 , 14900 , 17300 , 21000 , 24000 , 27800 , 31200 , 35600 , 39500 , 44500 , 48000 , 54400 , 59300 , 65000 , 70700 , 76400 , 82500 , 97200 , 102100 , 102300 , 108300 , 116200 , 122500 , 131700 , 139000 , 153700 , 153200 , 163300 , 170700 , 180700 , 189800 , 212000 , 210000 , 221200 , 228600 , 245600 , 250300 , 262300 , 270400 , 296900 , 296000 , 306500 , 325900 , 330600 , 343000 , 383600 , 369700 , 381600 , 402800 , 408800 , 434500 , 432000 , 452600 , 462100 , 479500 , 502100 , 510600 , 522700 , 544000 , 558500 , 573300 , 584200 , 613800 , 643700 , 667800 , 675000 , 673400 , 683100 , 713800 , 726400 , 739200 , 771900 , 824800 , 811500 , 827200 , 842200 , 858200 , 882000 , 903600 , 917700 , 943700 , 958400 , 985100 , 1.008e+06 , 1.026e+06 , 1.0446e+06 , 1.0679e+06 , 1.0828e+06 , 1.1348e+06 , 1.1354e+06 , 1.1566e+06 , 1.1794e+06 , 1.1944e+06 , 
800 , 2100 , 3700 , 5300 , 5600 , 7600 , 9700 , 11800 , 15000 , 17600 , 20800 , 24100 , 27800 , 31800 , 35600 , 39700 , 44400 , 48400 , 52400 , 59100 , 139000 , 85800 , 75900 , 82600 , 88700 , 97700 , 106300 , 110500 , 116200 , 122700 , 131100 , 152400 , 148000 , 155800 , 163800 , 172200 , 180600 , 188700 , 208100 , 209600 , 220500 , 235100 , 238700 , 248700 , 260800 , 271300 , 282700 , 295100 , 305900 , 322300 , 329200 , 340900 , 354600 , 368200 , 385800 , 394300 , 406000 , 422200 , 433700 , 453100 , 462500 , 480100 , 492400 , 509100 , 522600 , 535600 , 549700 , 581500 , 583500 , 598600 , 654400 , 633300 , 650100 , 674200 , 684400 , 701900 , 728000 , 739200 , 759000 , 783800 , 795000 , 815800 , 835500 , 860500 , 875100 , 887500 , 915300 , 928000 , 955900 , 996500 , 997000 , 1.0279e+06 , 1.0441e+06 , 1.0542e+06 , 1.0823e+06 , 1.1054e+06 , 1.1285e+06 , 1.1469e+06 , 1.1645e+06 , 1.1906e+06 , 
800 , 1500 , 3000 , 4200 , 6300 , 7500 , 10000 , 12100 , 15300 , 17800 , 21000 , 25200 , 28500 , 31400 , 35800 , 40100 , 44100 , 48900 , 53700 , 58500 , 63900 , 71800 , 75900 , 82600 , 89100 , 95900 , 102900 , 108700 , 117000 , 129600 , 131100 , 137700 , 147400 , 153500 , 162900 , 172900 , 180200 , 190700 , 201200 , 210800 , 219700 , 234500 , 240300 , 251100 , 260200 , 271300 , 283500 , 294100 , 311500 , 317300 , 331000 , 342300 , 355500 , 368800 , 389100 , 394600 , 410400 , 423100 , 435700 , 452700 , 463300 , 479100 , 493300 , 512100 , 524700 , 539100 , 555800 , 596800 , 585600 , 601200 , 621900 , 633800 , 651000 , 671800 , 682500 , 697100 , 724800 , 739100 , 755700 , 780900 , 793900 , 814700 , 828200 , 856600 , 870100 , 888800 , 915200 , 938800 , 957700 , 971600 , 997600 , 1.013e+06 , 1.0372e+06 , 1.0544e+06 , 1.0831e+06 , 1.0945e+06 , 1.1305e+06 , 1.1522e+06 , 1.2225e+06 , 1.1984e+06 , 
